,단어,품사,점수
7302,하다,V,0
7303,먹다,V,0
7304,과일,N,0
7305,모으다,V,0
7306,찍다,V,0
7307,첫날,N,0
7308,사고,N,0
7309,만나다,V,0
7310,버여,N,0
7311,무리,N,0
7312,다음,N,0
7313,모이다,V,0
7314,후배,N,0
7315,기분,N,0
7316,전체,N,0
7317,맛있다,V,2
7318,이다,V,0
7319,아침,N,0
7320,결국,N,0
7321,좋다,V,2
7322,해장국,N,0
7323,들리다,V,0
7324,돼지고기,N,0
7325,보이다,V,0
7326,날짜,N,0
7327,이러다,V,0
7328,오랜만,N,0
7329,자리,N,0
7330,갖다,V,0
7331,해장,N,0
7332,취하,N,0
7333,가깝다,V,1
7334,남다,V,0
7335,여기저기,N,0
7336,보다,V,0
7337,놀다,V,2
7338,가다,V,0
7339,있다,V,0
7340,이름,N,0
7341,비행기,N,0
7342,지다,V,0
7343,지내다,V,0
7344,없다,V,-2
7345,한잔,N,0
7346,남기다,V,0
7347,화장,N,0
7348,담배,N,0
7349,무사,N,0
7350,그립다,V,1
7351,맥주,N,0
7352,방가,N,0
7353,재미,N,0
7354,힘드다,V,-2
7355,나지다,V,0
7356,완전,N,2
7357,주다,V,0
7358,다니다,V,0
7359,대박,N,2
7360,모임,N,0
7361,면세점,N,0
7362,못하다,V,-2
7363,만남,N,0
7364,고향,N,2
7365,친구,N,0
7366,근처,N,0
7367,안주,N,0
7368,약속,N,0
7369,두다,V,0
7370,버티다,V,0
7371,공항,N,0
7372,사다,V,0
7373,타다,V,0
7374,아이,N,0
7375,상호,N,0
7376,사달,N,0
7377,정하다,V,0
7378,보루,N,0
7379,하장,N,0
7380,플로,N,0
7381,인증,N,0
7382,마시다,V,0
7383,사진,N,0
7384,노형동,N,0
7385,스케줄,N,0
7386,미풍,N,0
7387,먹다,V,0
7388,오다,V,0
7389,조림,N,0
7390,호불호,N,-1
7391,갈리다,V,0
7392,니즘,N,0
7393,비싸다,V,-1
7394,맛보다,V,0
7395,숭어,N,0
7396,하다,V,0
7397,오늘,N,0
7398,털다,V,0
7399,귀차,N,0
7400,음식,N,0
7401,기록,N,0
7402,우럭,N,0
7403,마지막,N,0
7404,어르다,V,0
7405,스타,N,0
7406,술집,N,0
7407,위치,N,0
7408,청국장,N,0
7409,제주,N,0
7410,양념,N,0
7411,왕새우,N,0
7412,나오다,V,0
7413,뚜껑,N,0
7414,만족,N,2
7415,기분,N,0
7416,뜨다,V,0
7417,새우,N,0
7418,콩나물,N,0
7419,이다,V,0
7420,곱창,N,0
7421,아니다,V,-2
7422,연동,N,0
7423,좋다,V,2
7424,마리,N,0
7425,보이다,V,0
7426,가격,N,0
7427,연정,N,0
7428,스타일,N,0
7429,마무리,N,0
7430,굽다,V,0
7431,되다,V,0
7432,보태다,V,0
7433,중간,N,0
7434,보다,V,0
7435,옛날,N,0
7436,가다,V,0
7437,볶음밥,N,0
7438,결정,N,0
7439,곁들다,V,0
7440,고등어,N,0
7441,없다,V,-2
7442,조개,N,0
7443,연어,N,0
7444,얼마,N,0
7445,삼겹살,N,0
7446,횟집,N,0
7447,명호,N,0
7448,땡기다,V,2
7449,완전,N,2
7450,안동,N,0
7451,방어,N,0
7452,이외,N,0
7453,식사,N,0
7454,우동,N,0
7455,적다,V,-1
7456,이날,N,0
7457,일상,N,0
7458,팔뚝,N,0
7459,필수,N,0
7460,대게,N,0
7461,사다,V,0
7462,태양,N,0
7463,걸로,N,0
7464,평소,N,0
7465,숙주,N,0
7466,모듬,N,0
7467,체인점,N,0
7468,휴대폰,N,0
7469,사장,N,0
7470,이것저것,N,0
7471,올라가다,V,0
7472,대접,N,0
7473,애용,N,0
7474,사이드,N,0
7475,꼬막,N,0
7476,깐풍기,N,0
7477,함덕,N,0
7478,노형동,N,0
7479,추가,N,0
7480,두부,N,0
7481,자카야,N,0
7482,생각,N,0
7483,넣다,V,0
7484,골뱅이,N,0
7485,서비스,N,2
7486,비비다,V,0
7487,조금,N,0
7488,손님,N,0
7489,튀김,N,0
7490,크림,N,0
7491,넘다,V,0
7492,새롭다,V,2
7493,선택,N,0
7494,같다,V,0
7495,광어,N,0
7496,대다,V,0
7497,떡볶이,N,0
7498,시키다,V,0
7499,크다,V,0
7500,한우,N,0
7501,동네,N,0
7502,닭똥집,N,0
7503,무료,N,0
7504,새우튀김,N,0
7505,검색,N,0
7506,새우전,N,0
7507,놀러오다,V,0
7508,메다,V,0
7509,등심,N,0
7510,판매,N,0
7511,맛있다,V,2
7512,야무지다,V,2
7513,쫄다,V,-2
7514,고민,N,-2
7515,사랑,N,2
7516,게으름,N,-1
7517,실하다,V,2
7518,시스템,N,0
7519,도회,N,0
7520,나물볶음,N,0
7521,오랜만,N,0
7522,갈비,N,0
7523,추천,N,2
7524,진심,N,0
7525,밑반찬,N,0
7526,드다,V,0
7527,그렇다,V,2
7528,편하다,V,2
7529,전복,N,0
7530,황소,N,0
7531,솥뚜껑,N,0
7532,있다,V,0
7533,출동,N,0
7534,사악,N,0
7535,언니,N,0
7536,명란젓,N,0
7537,살다,V,0
7538,활동,N,0
7539,식당,N,0
7540,나가다,V,0
7541,찌다,V,0
7542,심하다,V,0
7543,갑각류,N,0
7544,주다,V,0
7545,외도동,N,0
7546,가보,N,0
7547,싶다,V,0
7548,생각나다,V,0
7549,소고기,N,2
7550,친구,N,2
7551,주기,N,0
7552,거짓말,N,-2
7553,구다,V,0
7554,근처,N,0
7555,김치,N,0
7556,맛나다,V,2
7557,부지런,N,2
7558,고집,N,-1
7559,복장,N,0
7560,포장,N,0
7561,천국,N,0
7562,그러다,V,0
7563,사진,N,0
7564,쌓이다,V,0
7565,친절,N,2
7566,알다,V,0
7567,제주도,N,0
7568,부동산,N,0
7569,오다,V,0
7570,세분,N,0
7571,외지,N,0
7572,주장,N,0
7573,무시,N,0
7574,소재지,N,0
7575,애월,N,0
7576,리조트,N,0
7577,거주지,N,0
7578,제주시,N,0
7579,다면,N,0
7580,현실,N,0
7581,토지,N,0
7582,각광,N,2
7583,포함,N,0
7584,이루다,V,2
7585,조사,N,0
7586,빌라,N,0
7587,보도,N,0
7588,교통부,N,0
7589,기록,N,0
7590,현상,N,0
7591,얻다,V,0
7592,제주,N,0
7593,여파,N,0
7594,드리다,V,0
7595,형성,N,0
7596,쏠리다,V,0
7597,동향,N,0
7598,압도,N,0
7599,책정,N,0
7600,관심,N,0
7601,불경기,N,-2
7602,나오다,V,0
7603,월드,N,0
7604,고려,N,0
7605,혁신,N,0
7606,안덕면,N,0
7607,조망,N,2
7608,아니다,V,-2
7609,지방,N,0
7610,던스,N,0
7611,나다,V,0
7612,단지,N,0
7613,거품,N,-1
7614,현재,N,0
7615,애월읍,N,0
7616,국토,N,0
7617,가격,N,0
7618,합리,N,2
7619,납득,N,1
7620,되다,V,0
7621,필지,N,0
7622,입지,N,0
7623,가까이,N,0
7624,한화,N,0
7625,제외,N,0
7626,보다,V,0
7627,일대,N,0
7628,하우스,N,0
7629,요즘,N,0
7630,표현,N,0
7631,파노라마,N,0
7632,가다,V,0
7633,인식,N,0
7634,틀림없다,V,0
7635,전국,N,0
7636,결정,N,0
7637,남원,N,0
7638,없다,V,-2
7639,연출,N,0
7640,시너지,N,1
7641,평균,N,0
7642,인접,N,0
7643,경안,N,0
7644,예측,N,0
7645,따르다,V,0
7646,지금,N,0
7647,예시,N,0
7648,신화,N,0
7649,들다,V,0
7650,실제,N,0
7651,시거,N,0
7652,비율,N,0
7653,효과,N,0
7654,한경,N,0
7655,얼어붙다,V,0
7656,문제,N,0
7657,사다,V,0
7658,걸로,N,0
7659,상승,N,0
7660,차이,N,0
7661,감소,N,0
7662,근본,N,0
7663,일어나다,V,0
7664,학교,N,0
7665,높다,V,0
7666,상가,N,0
7667,제일,N,0
7668,사업,N,0
7669,분양,N,0
7670,공장,N,0
7671,산정,N,0
7672,과하다,V,-2
7673,맞물리다,V,0
7674,대정읍,N,0
7675,대하다,V,0
7676,일부,N,0
7677,전월,N,0
7678,조정,N,0
7679,지역,N,0
7680,거주민,N,0
7681,사계,N,0
7682,넘다,V,0
7683,시행,N,0
7684,나름,N,0
7685,오르다,V,1
7686,같다,V,0
7687,차지,N,0
7688,세다,V,0
7689,이상,N,0
7690,보성리,N,0
7691,정책,N,0
7692,장점,N,2
7693,이웃,N,2
7694,개발,N,1
7695,교육,N,0
7696,형제섬,N,0
7697,뛰어넘다,V,0
7698,유지,N,0
7699,현장,N,0
7700,보합세,N,0
7701,지우다,V,0
7702,투자자,N,0
7703,다음,N,0
7704,꼽다,V,0
7705,표선,N,0
7706,명실상부,N,0
7707,기타,N,0
7708,타운,N,0
7709,경기,N,0
7710,입주,N,0
7711,준공,N,0
7712,사실,N,0
7713,굳어지다,V,0
7714,아름답다,V,2
7715,일반,N,0
7716,서울,N,0
7717,분양가,N,0
7718,선정,N,0
7719,단계,N,0
7720,데이터,N,0
7721,살펴보다,V,0
7722,오해,N,-2
7723,이어지다,V,0
7724,구억리,N,0
7725,위하다,V,0
7726,기반,N,0
7727,미분양,N,0
7728,확장,N,1
7729,그렇다,V,2
7730,선호도,N,0
7731,후광,N,2
7732,예전,N,0
7733,구분,N,0
7734,펼쳐지다,V,0
7735,않다,V,-2
7736,분기,N,0
7737,말미암다,V,0
7738,사계리,N,0
7739,재지,N,0
7740,아파트,N,0
7741,펜션,N,0
7742,오픈,N,0
7743,못하다,V,-2
7744,도시,N,0
7745,곤두세우다,V,-1
7746,일출봉,N,0
7747,한림,N,0
7748,금액,N,0
7749,거래,N,0
7750,전경,N,0
7751,이해,N,0
7752,부속,N,0
7753,가지다,V,0
7754,면적,N,0
7755,그러다,V,0
7756,세대수,N,0
7757,마찬가지,N,0
7758,사도,N,0
7759,더불다,V,1
7760,저지리,N,0
7761,레지,N,0
7762,파급,N,0
7763,임야,N,0
7764,작용,N,0
7765,인기,N,0
7766,바람,N,0
7767,영어,N,0
7768,중도,N,0
7769,인프라,N,0
7770,증거,N,0
7771,기준,N,0
7772,진행,N,0
7773,대비,N,0
7774,내리다,V,0
7775,하다,V,0
7776,구체,N,0
7777,감소세,N,0
7778,언론,N,0
7779,용지,N,0
7780,펼치다,V,0
7781,알리다,V,0
7782,한경면,N,0
7783,남쪽,N,0
7784,거주자,N,0
7785,건축,N,0
7786,빠르다,V,1
7787,어렵다,V,-1
7788,사업주,N,0
7789,반증,N,0
7790,대지,N,0
7791,특유,N,0
7792,전년,N,0
7793,오피스텔,N,0
7794,촉각,N,0
7795,나타나다,V,0
7796,규모,N,0
7797,전체,N,0
7798,이다,V,0
7799,좋다,V,2
7800,보이다,V,0
7801,고객,N,0
7802,환경,N,0
7803,이유,N,0
7804,그랜드,N,0
7805,때문,N,0
7806,마무리,N,0
7807,상황,N,0
7808,분위기,N,0
7809,동지,N,0
7810,내용,N,0
7811,자연,N,0
7812,지다,V,0
7813,그리다,V,0
7814,송악산,N,0
7815,예상,N,0
7816,청약,N,0
7817,시내,N,0
7818,발표,N,0
7819,쉽다,V,1
7820,틀리다,V,-1
7821,케이스,N,0
7822,최근,N,0
7823,개인,N,0
7824,적다,V,0
7825,파생,N,0
7826,게재,N,0
7827,육지,N,0
7828,인정받다,V,0
7829,근거,N,0
7830,분석,N,0
7831,말씀,N,0
7832,전술,N,0
7833,필자,N,0
7834,생활,N,0
7835,점진,N,0
7836,청수리,N,0
7837,서귀포시,N,0
7838,노형동,N,0
7839,기본,N,0
7840,도외,N,0
7841,판단,N,0
7842,관광지,N,2
7843,지지,N,0
7844,많다,V,2
7845,생각,N,0
7846,밀도,N,0
7847,건축물,N,0
7848,그림,N,0
7849,비대,N,0
7850,순위,N,0
7851,세부,N,0
7852,수익,N,2
7853,급감,N,-1
7854,표선면,N,0
7855,이루어지다,V,2
7856,외지인,N,0
7857,나타내다,V,0
7858,땅값,N,0
7859,서귀포,N,0
7860,변동,N,0
7861,조천,N,0
7862,크다,V,0
7863,성산읍,N,0
7864,봉개동,N,0
7865,시세,N,0
7866,초과,N,0
7867,엄청나다,V,2
7868,남원읍,N,0
7869,방문,N,0
7870,집계,N,0
7871,호재,N,0
7872,계약,N,0
7873,지역민,N,0
7874,우도,N,0
7875,내려가다,V,0
7876,기간,N,0
7877,속도,N,0
7878,세우다,V,0
7879,성산,N,0
7880,갖추다,V,0
7881,있다,V,0
7882,국제,N,0
7883,사업자,N,0
7884,지속,N,0
7885,세대,N,0
7886,지목,N,0
7887,주자,N,0
7888,주다,V,0
7889,구좌,N,0
7890,바다,N,0
7891,도내,N,0
7892,향후,N,0
7893,싶다,V,0
7894,모르다,V,0
7895,거래량,N,0
7896,받다,V,0
7897,산방산,N,0
7898,오류,N,-1
7899,느끼다,V,0
7900,감사,N,0
7901,공항,N,0
7902,바라보이다,V,0
7903,늘다,V,0
7904,체크,N,0
7905,결과,N,0
7906,사람,N,0
7907,주택,N,0
7908,집값,N,0
7909,복합,N,0
7910,대정,N,0
7911,아이파크,N,0
7912,잠재,N,2
7913,주변,N,0
7914,짚다,V,0
7915,총인구,N,0
7916,경면,N,0
7917,인구,N,0
7918,읍소,N,0
7919,작다,V,-1
7920,가치,N,2
7921,여행,N,2
7922,카페,N,0
7923,정복기,N,0
7924,시간,N,0
7925,생존,N,1
7926,갈림길,N,0
7927,제주,N,0
7928,제주도,N,0
7929,농담,N,1
7930,밤새다,V,0
7931,세분,N,0
7932,풀다,V,0
7933,사건,N,0
7934,다르다,V,0
7935,말레이시아,N,0
7936,잡다,V,0
7937,촬영,N,0
7938,히바,N,0
7939,화용론,N,0
7940,쾌속,N,0
7941,분간,N,0
7942,진입,N,0
7943,되짚다,V,0
7944,포함,N,0
7945,이루다,V,2
7946,태국,N,0
7947,음식,N,0
7948,몰타,N,0
7949,경사,N,0
7950,신제,N,0
7951,찍다,V,0
7952,버스,N,0
7953,복습,N,0
7954,매화,N,0
7955,한라,N,0
7956,민담,N,0
7957,시리즈,N,0
7958,괜찮다,V,2
7959,돌하루방,N,0
7960,라면,N,0
7961,나오다,V,0
7962,만족,N,2
7963,장벽,N,0
7964,늦다,V,-1
7965,분류,N,0
7966,규명,N,0
7967,아니다,V,-2
7968,오거리,N,0
7969,연동,N,0
7970,자정,N,0
7971,족보,N,0
7972,땅바닥,N,0
7973,처음,N,0
7974,비추다,V,0
7975,부르다,V,0
7976,전설,N,2
7977,과거,N,0
7978,상상,N,0
7979,되다,V,0
7980,사마르칸트,N,0
7981,쿠웨이트,N,0
7982,옛날,N,0
7983,노출,N,0
7984,필연,N,0
7985,전국,N,0
7986,벚꽃,N,0
7987,차원,N,0
7988,공무원,N,0
7989,원노,N,0
7990,타슈켄트,N,0
7991,진입로,N,0
7992,지금,N,0
7993,심리학,N,0
7994,대처,N,0
7995,들다,V,0
7996,한밤,N,0
7997,돌아다니다,V,0
7998,기억,N,0
7999,필요,N,0
8000,블로그,N,0
8001,낭패,N,-2
8002,비하다,V,0
8003,크리스,N,0
8004,낫다,V,0
8005,문제,N,0
8006,체력,N,0
8007,신경,N,0
8008,느리다,V,0
8009,인도,N,0
8010,학교,N,0
8011,고등,N,0
8012,컨텐츠,N,0
8013,이야기,N,0
8014,놀라다,V,1
8015,걸다,V,0
8016,복원,N,0
8017,카메라,N,0
8018,해안가,N,0
8019,멀다,V,-1
8020,문의,N,0
8021,지구대,N,0
8022,공지,N,0
8023,야자수,N,0
8024,미얀마,N,0
8025,지역,N,0
8026,행동,N,0
8027,텐데,N,0
8028,교과서,N,0
8029,불가리아,N,0
8030,달리다,V,0
8031,나름,N,0
8032,같다,V,0
8033,소설,N,0
8034,스마트폰,N,0
8035,악산,N,0
8036,막히다,V,0
8037,등잔,N,0
8038,인상,N,0
8039,러닝,N,0
8040,날씨,N,0
8041,미디어,N,0
8042,작아지다,V,0
8043,기타,N,0
8044,입다,V,0
8045,시커멓다,V,-1
8046,치다,V,0
8047,알콜,N,0
8048,무한정,N,0
8049,학생,N,0
8050,프링글스,N,0
8051,놓다,V,0
8052,쓰다,V,0
8053,새벽,N,0
8054,얼굴,N,0
8055,올려놓다,V,0
8056,사회,N,0
8057,길가,N,0
8058,편의점,N,0
8059,구독,N,0
8060,계획,N,0
8061,툴바,N,0
8062,그렇다,V,2
8063,공간,N,0
8064,끝내다,V,0
8065,연결,N,0
8066,패딩,N,0
8067,해당,N,0
8068,공유,N,0
8069,따위,N,0
8070,나가다,V,0
8071,순간,N,0
8072,감흥,N,0
8073,밝다,V,2
8074,동안,N,0
8075,아파트,N,0
8076,혁명,N,1
8077,세계,N,0
8078,시각,N,0
8079,만들다,V,0
8080,근처,N,0
8081,조심,N,0
8082,연구,N,0
8083,대신,N,0
8084,도시,N,0
8085,교재,N,0
8086,태상,N,0
8087,어둠,N,0
8088,이라크,N,0
8089,경사지다,V,0
8090,아랍어,N,0
8091,포기,N,-1
8092,가지다,V,0
8093,튀르크,N,0
8094,그러다,V,0
8095,사진,N,0
8096,수렁,N,0
8097,저주,N,0
8098,라이,N,0
8099,초등학생,N,0
8100,요소,N,0
8101,오일장,N,0
8102,샛길,N,0
8103,나무,N,0
8104,묶이다,V,0
8105,잡담,N,0
8106,걷기,N,0
8107,석상,N,0
8108,시꺼멓다,V,0
8109,회상,N,0
8110,벗어나다,V,0
8111,돌담,N,0
8112,이용,N,0
8113,그때,N,0
8114,원본,N,0
8115,무한,N,0
8116,분리,N,0
8117,어렵다,V,-2
8118,전래,N,0
8119,노형,N,0
8120,염불,N,0
8121,대단위,N,0
8122,무섭다,V,0
8123,동이다,V,0
8124,규모,N,0
8125,신나다,V,2
8126,라카,N,0
8127,무계획,N,0
8128,비석,N,0
8129,뭉뚱그리다,V,0
8130,급경사,N,0
8131,좋다,V,2
8132,프랜차이즈,N,0
8133,달라지다,V,0
8134,밀크티,N,0
8135,집중,N,0
8136,알아듣다,V,0
8137,남다,V,0
8138,춥다,V,-1
8139,타리,N,0
8140,국내,N,0
8141,악기,N,0
8142,분위기,N,0
8143,잠들다,V,0
8144,지구,N,0
8145,생기다,V,0
8146,앉다,V,0
8147,자연,N,0
8148,과자,N,0
8149,도서관,N,0
8150,지다,V,0
8151,관리자,N,0
8152,구슬,N,0
8153,알바니아,N,0
8154,인류학,N,0
8155,열매,N,1
8156,열리다,V,0
8157,거리,N,0
8158,복무,N,0
8159,서파,N,0
8160,튀니지,N,0
8161,관광객,N,2
8162,구도,N,0
8163,육지,N,0
8164,터미널,N,0
8165,평지,N,0
8166,먹거리,N,0
8167,담벼락,N,0
8168,인도네시아,N,0
8169,고생,N,0
8170,정하다,V,0
8171,키르기스스탄,N,0
8172,통하다,V,0
8173,탄자니아,N,0
8174,삼각대,N,0
8175,방글라데시,N,0
8176,이때,N,0
8177,신고,N,0
8178,걸어다니다,V,0
8179,많다,V,2
8180,생각,N,0
8181,어학,N,0
8182,국수,N,0
8183,뒤섞다,V,0
8184,관음,N,0
8185,좁다,V,-1
8186,걸음,N,0
8187,비탈길,N,0
8188,건지,N,0
8189,동산,N,0
8190,기념,N,0
8191,영국사,N,0
8192,끼다,V,0
8193,걸리다,V,0
8194,개선,N,0
8195,카카오스토리,N,0
8196,부리다,V,0
8197,등등,N,0
8198,들어가다,V,0
8199,방문,N,0
8200,미스테리,N,0
8201,시작점,N,0
8202,놀러오다,V,0
8203,마루,N,0
8204,활주,N,0
8205,입구,N,0
8206,미신,N,0
8207,벅스,N,0
8208,리뷰,N,0
8209,산업,N,0
8210,일본,N,0
8211,언덕,N,0
8212,훗날,N,0
8213,국어,N,0
8214,빨간불,N,0
8215,초등,N,0
8216,탑동,N,0
8217,바꾸다,V,0
8218,댓글,N,0
8219,후문,N,0
8220,탐방기,N,0
8221,위령,N,0
8222,센터,N,0
8223,식당,N,0
8224,마련,N,0
8225,예습,N,0
8226,영화,N,0
8227,질주,N,0
8228,티스토리,N,0
8229,다니다,V,0
8230,베트남,N,0
8231,돌아가다,V,0
8232,지나가다,V,0
8233,친구,N,2
8234,느끼다,V,0
8235,숙제,N,0
8236,제과,N,0
8237,존기,N,0
8238,사람,N,0
8239,학문,N,0
8240,겨울,N,0
8241,팔레스타인,N,0
8242,길다,V,1
8243,아프가니스탄,N,0
8244,진실,N,0
8245,소리,N,0
8246,제시,N,0
8247,진상,N,-1
8248,사항,N,0
8249,오다,V,0
8250,놔두다,V,0
8251,관련,N,0
8252,적히다,V,0
8253,우즈베키스탄,N,0
8254,이제,N,0
8255,경계,N,0
8256,덮다,V,0
8257,나쁘다,V,-2
8258,뒷길,N,0
8259,카테고리,N,0
8260,새기다,V,0
8261,상징,N,0
8262,설치,N,0
8263,주제,N,0
8264,주식,N,0
8265,제주시,N,0
8266,본격,N,0
8267,명지,N,0
8268,마케팅,N,0
8269,관학,N,0
8270,힘들다,V,-2
8271,활주로,N,0
8272,전통,N,0
8273,퍼가다,V,0
8274,스타,N,0
8275,확인,N,0
8276,시청,N,0
8277,패스트푸드,N,0
8278,정도,N,0
8279,마음,N,0
8280,걸어가다,V,0
8281,지경,N,0
8282,건물,N,0
8283,애리,N,0
8284,외국,N,0
8285,제작,N,0
8286,시골,N,0
8287,풍경,N,2
8288,미치다,V,0
8289,정사,N,0
8290,해태,N,0
8291,휴가,N,2
8292,용담동,N,0
8293,맺다,V,0
8294,사용,N,0
8295,조지아,N,0
8296,카페인,N,0
8297,맞은편,N,0
8298,나중,N,0
8299,떠나다,V,0
8300,보다,V,0
8301,즐기다,V,2
8302,요즘,N,0
8303,소말리아,N,0
8304,놀다,V,1
8305,가다,V,0
8306,얽매이다,V,0
8307,가로등,N,0
8308,없다,V,-2
8309,완료,N,0
8310,도령,N,0
8311,알제리,N,0
8312,주무시다,V,0
8313,빠지다,V,0
8314,맥주,N,0
8315,중앙아시아,N,0
8316,따르다,V,0
8317,작동,N,0
8318,초록,N,0
8319,남서쪽,N,0
8320,실제,N,0
8321,뜨겁다,V,0
8322,탐라,N,0
8323,정신,N,0
8324,노파,N,0
8325,일상,N,0
8326,주라,N,0
8327,사다,V,0
8328,어리다,V,0
8329,올라가다,V,0
8330,차선,N,0
8331,넓다,V,2
8332,사업,N,0
8333,잡히다,V,0
8334,기다,V,0
8335,스토리,N,0
8336,안디잔,N,0
8337,이집트,N,0
8338,추모,N,0
8339,유나이티,N,0
8340,대하다,V,0
8341,초소,N,0
8342,방명록,N,0
8343,쓰이다,V,0
8344,흔들리다,V,0
8345,삼양,N,0
8346,선택,N,0
8347,초점,N,0
8348,나머지,N,0
8349,따지다,V,0
8350,정보,N,0
8351,이상,N,0
8352,엄중,N,0
8353,피자스쿨,N,0
8354,지리학,N,0
8355,정비,N,0
8356,택지,N,0
8357,장식품,N,0
8358,돌파,N,0
8359,여행지,N,2
8360,개발,N,1
8361,트위터,N,0
8362,관광,N,2
8363,교육,N,0
8364,뭉텅이,N,0
8365,다음,N,0
8366,상갓집,N,0
8367,도로,N,0
8368,스님,N,0
8369,용담,N,0
8370,구간,N,0
8371,파출소,N,0
8372,아제르바이잔,N,0
8373,제주제,N,0
8374,맞다,V,0
8375,의미,N,0
8376,내리막길,N,0
8377,도착,N,0
8378,부족,N,0
8379,부하라,N,0
8380,체감,N,0
8381,반복,N,0
8382,넘어가다,V,0
8383,서울,N,0
8384,가요,N,0
8385,느낌,N,0
8386,이어지다,V,0
8387,촉박,N,0
8388,여기저기,N,0
8389,그날,N,0
8390,화폐,N,0
8391,접하다,V,0
8392,예전,N,0
8393,표지판,N,0
8394,공원,N,0
8395,살다,V,0
8396,포스팅,N,0
8397,구분,N,0
8398,이르다,V,0
8399,계시다,V,0
8400,공사,N,0
8401,자전거,N,0
8402,자녀,N,0
8403,촌락,N,0
8404,않다,V,-2
8405,부모,N,0
8406,통학,N,0
8407,문헌,N,0
8408,못하다,V,0
8409,발전,N,0
8410,등장,N,0
8411,달다,V,0
8412,버리다,V,0
8413,길거리,N,0
8414,중요,N,2
8415,타다,V,0
8416,신호,N,0
8417,엔제리너스,N,0
8418,한계,N,0
8419,노래,N,0
8420,세상,N,0
8421,대학교,N,0
8422,인문,N,0
8423,서문,N,0
8424,마찬가지,N,0
8425,운치,N,2
8426,피자,N,0
8427,리비아,N,0
8428,경사로,N,0
8429,방향,N,0
8430,치우다,V,0
8431,바람,N,0
8432,출판사,N,0
8433,커지다,V,0
8434,사우디아라비아,N,0
8435,어둡다,V,-1
8436,비싸다,V,-1
8437,허락,N,0
8438,외국어,N,0
8439,하다,V,0
8440,관덕정,N,0
8441,여유,N,2
8442,오늘,N,0
8443,방랑기,N,0
8444,기울다,V,0
8445,박물,N,0
8446,마지막,N,0
8447,글쓰기,N,0
8448,알리다,V,0
8449,신광,N,0
8450,만나다,V,0
8451,빠르다,V,1
8452,이전,N,0
8453,예멘,N,0
8454,정치인,N,0
8455,전체,N,0
8456,학습,N,0
8457,이다,V,0
8458,페이스북,N,0
8459,범위,N,0
8460,알다,V,0
8461,강행군,N,0
8462,종결,N,0
8463,감상,N,0
8464,보이다,V,0
8465,고기,N,0
8466,때문,N,0
8467,안녕,N,0
8468,중앙,N,0
8469,당시,N,0
8470,보내다,V,0
8471,사무소,N,0
8472,후보,N,0
8473,동지,N,0
8474,시절,N,0
8475,공포,N,-2
8476,언어,N,0
8477,예상,N,0
8478,줄어들다,V,-1
8479,추억,N,2
8480,월요일,N,0
8481,구제,N,0
8482,물다,V,0
8483,군대,N,0
8484,자체,N,0
8485,터키,N,0
8486,사회학,N,0
8487,우즈베크어,N,0
8488,언어학,N,0
8489,모스크,N,0
8490,오라동,N,0
8491,노형동,N,0
8492,정문,N,0
8493,여행기,N,2
8494,지도,N,0
8495,넣다,V,0
8496,상병,N,0
8497,동화,N,0
8498,문화,N,0
8499,방법,N,0
8500,카자흐스탄,N,0
8501,사거리,N,0
8502,시외버스,N,0
8503,광학,N,0
8504,크다,V,1
8505,아르메니아,N,0
8506,머신,N,0
8507,이란,N,0
8508,엄청나다,V,2
8509,찍히다,V,0
8510,켜다,V,0
8511,걸어오다,V,0
8512,소풍,N,0
8513,기상,N,0
8514,진학,N,0
8515,라산,N,0
8516,꺼지다,V,0
8517,사이,N,0
8518,림사,N,0
8519,이후,N,0
8520,내려가다,V,0
8521,소통,N,0
8522,밤거리,N,0
8523,세우다,V,0
8524,짧다,V,-1
8525,암호,N,0
8526,시작,N,0
8527,있다,V,0
8528,이름,N,0
8529,미동,N,0
8530,라오스,N,0
8531,엔딩,N,0
8532,정상,N,0
8533,삼무,N,0
8534,수목원,N,0
8535,심하다,V,-1
8536,기적,N,2
8537,투르크메니스탄,N,0
8538,주다,V,0
8539,타지키스탄,N,0
8540,돌다,V,0
8541,간직,N,0
8542,타이완,N,0
8543,싶다,V,0
8544,모르다,V,0
8545,걷다,V,0
8546,공항,N,0
8547,한국,N,0
8548,장면,N,0
8549,종착점,N,0
8550,비뚤다,V,0
8551,신호등,N,0
8552,태그,N,0
8553,로드,N,0
8554,메뉴,N,0
8555,나누다,V,0
8556,이번,N,0
8557,오르막길,N,0
8558,주변,N,0
8559,작다,V,0
8560,시리아,N,0
8561,중국,N,0
8562,올라오다,V,0
8563,리어스,N,0
8564,대구,N,0
8565,제주도,N,0
8566,투어,N,2
8567,할리,N,0
8568,오다,V,0
8569,간만,N,0
8570,풀다,V,0
8571,욕망,N,0
8572,안덕,N,0
8573,태흥,N,0
8574,성판악,N,0
8575,오름길,N,0
8576,목리,N,0
8577,잡다,V,0
8578,별장,N,0
8579,리조트,N,0
8580,동굴,N,0
8581,저녁,N,0
8582,하늘,N,0
8583,최서단,N,0
8584,어음리,N,0
8585,게기다,V,0
8586,멋지다,V,2
8587,으뜸,N,2
8588,남원리,N,0
8589,등대,N,0
8590,그치다,V,0
8591,해안도,N,0
8592,찍다,V,0
